Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
30 DEC 2025,APOLLOPIPE,EQ,APOLLO PIPES LIMITED     ,Listed    ,30 DEC 2025,              10.00,          44048206,            294.55,    12974399077.30
30 DEC 2025,APOLLOTYRE,EQ,APOLLO TYRES LTD         ,Listed    ,30 DEC 2025,               1.00,         635100946,            494.10,   313803377418.60
30 DEC 2025,APOLSINHOT,EQ,APOLLO SINDOORI HOTEL LTD,Listed    ,30 DEC 2025,               5.00,           2600400,           1205.00,     3133482000.00
30 DEC 2025,APRAMEYA,SM,APRAMEYA ENGINEERING LTD ,Listed    ,30 DEC 2025,              10.00,          19040000,            312.65,     5952856000.00  
30 DEC 2025,APS,SM,AUSTRALIAN PREM SOLAR I L,Listed    ,30 DEC 2025,              10.00,          20090000,            365.25,     7337872500.00       
30 DEC 2025,APTECHT,EQ,APTECH LIMITED           ,Listed    ,30 DEC 2025,              10.00,          58031549,             91.75,     5323814305.25   
30 DEC 2025,APTUS,EQ,APTUS VALUE HSG FIN I LTD,Listed    ,30 DEC 2025,               2.00,         500638236,            284.55,   142456610053.80     
30 DEC 2025,ARABIAN,SM,ARABIAN PETROLEUM LIMITED,Listed    ,30 DEC 2025,              10.00,          10892000,             71.05,      773876600.00   
30 DEC 2025,ARCHIDPLY,EQ,ARCHIDPLY IND. LTD       ,Listed    ,30 DEC 2025,              10.00,          19865000,             88.95,     1766594450.00 
30 DEC 2025,ARCHIES,EQ,ARCHIES LTD              ,Listed    ,30 DEC 2025,               2.00,          33780000,             18.35,      619863000.00   
30 DEC 2025,ARCIIL,SM,ARC INSULATION & INSU LTD,Listed    ,30 DEC 2025,              10.00,          10297380,             66.60,      685805508.00    
30 DEC 2025,ARE&M,EQ,AMARA RAJA ENERGY MOB LTD,Listed    ,30 DEC 2025,               1.00,         183025364,            894.90,   163789398243.60     
30 DEC 2025,ARENTERP,EQ,RAJDARSHAN INDUSTRIES LTD,Listed    ,30 DEC 2025,              10.00,           3108300,             45.05,      140028915.00  
30 DEC 2025,ARFIN,EQ,ARFIN INDIA LIMITED      ,Listed    ,30 DEC 2025,               1.00,         168722482,             70.55,    11899996655.45     
30 DEC 2025,ARHAM,ST,ARHAM TECHNOLOGIES LTD   ,Listed    ,30 DEC 2025,              10.00,          16920000,            152.05,     2572686000.00     
30 DEC 2025,ARIES,EQ,ARIES AGRO LTD.          ,Listed    ,30 DEC 2025,              10.00,          13004339,            322.00,     4187397158.00     
30 DEC 2025,ARIHANTACA,ST,ARIHANT ACADEMY LIMITED  ,Listed    ,30 DEC 2025,              10.00,           6055200,            498.95,     3021242040.00
30 DEC 2025,ARIHANTCAP,EQ,ARIHANT CAPITAL MKTS LTD ,Listed    ,30 DEC 2025,               1.00,         104112800,             89.55,     9323301240.00
30 DEC 2025,ARIHANTSUP,EQ,ARIHANT SUPERSTRUCT LTD  ,Listed    ,30 DEC 2025,              10.00,          43249991,            327.70,    14173022050.70
30 DEC 2025,ARISINFRA,EQ,ARISINFRA SOLUTIONS LTD  ,Listed    ,30 DEC 2025,               2.00,          81048526,            130.55,    10580885069.30 
30 DEC 2025,ARISTO,SM,ARISTO BIO T AND LIFESC L,Listed    ,29 DEC 2025,              10.00,           6807800,            120.00,      816936000.00    
30 DEC 2025,ARKADE,EQ,ARKADE DEVELOPERS LIMITED,Listed    ,30 DEC 2025,              10.00,         185663617,            136.70,    25382073080.05    
30 DEC 2025,ARMANFIN,EQ,ARMAN FIN SERV LTD       ,Listed    ,30 DEC 2025,              10.00,          10512621,           1544.20,    16233589348.20  
30 DEC 2025,AROGRANITE,EQ,ARO GRANITE IND. LTD.    ,Listed    ,30 DEC 2025,              10.00,          15300000,             30.90,      472464000.00
30 DEC 2025,ARROWGREEN,EQ,ARROW GREENTECH LIMITED  ,Listed    ,30 DEC 2025,              10.00,          15087938,            506.50,     7642040597.00
30 DEC 2025,ARSHIYA,BZ,ARSHIYA LIMITED          ,Listed    ,30 DEC 2025,               2.00,         263475915,              1.25,      326710134.60   
30 DEC 2025,ARSSBL,EQ,ANAND RATHI SH N STK BR L,Listed    ,30 DEC 2025,               5.00,          62725250,            636.95,    39952847987.50    
30 DEC 2025,ARTEMISMED,EQ,ARTEMIS MED SERVICE LTD  ,Listed    ,30 DEC 2025,               1.00,         138932250,            267.95,    37226896387.50
30 DEC 2025,ARTNIRMAN,EQ,ART NIRMAN LIMITED       ,Listed    ,30 DEC 2025,              10.00,          24956000,             46.50,     1160703560.00 
30 DEC 2025,ARUNAYA,SM,ARUNAYA ORGANICS LIMITED ,Listed    ,30 DEC 2025,              10.00,          17538432,             20.05,      351645561.60   
30 DEC 2025,ARVEE,BE,ARVEE LABORATORIES I LTD ,Listed    ,30 DEC 2025,              10.00,          11020000,            224.55,     2474541000.00     
30 DEC 2025,ARVIND,EQ,ARVIND LIMITED           ,Listed    ,30 DEC 2025,              10.00,         262114640,            312.85,    82002565124.00    
30 DEC 2025,ARVINDFASN,EQ,ARVIND FASHIONS LIMITED  ,Listed    ,30 DEC 2025,               4.00,         133473413,            508.25,    67837862157.25
30 DEC 2025,ARVINDPORT,SM,ARVIND PORT AND INFRA LTD,Listed    ,30 DEC 2025,              10.00,          17798300,             40.65,      723500895.00
30 DEC 2025,ARVSMART,EQ,ARVIND SMARTSPACES LTD   ,Listed    ,30 DEC 2025,              10.00,          45866979,            605.70,    27781629180.30  
30 DEC 2025,ASAHIINDIA,EQ,ASAHI INDIA GLASS LIMITED,Listed    ,30 DEC 2025,               1.00,         254927192,           1037.60,   264512454419.20
30 DEC 2025,ASAHISONG,EQ,ASAHI SONGWON COLOR LTD  ,Listed    ,30 DEC 2025,              10.00,          11787262,            256.15,     3019307161.30 
30 DEC 2025,ASAL,EQ,AUTOMOTIVE STAMPINGS & AS,Listed    ,30 DEC 2025,              10.00,          15864397,            472.05,     7488788603.85      
30 DEC 2025,ASALCBR,EQ,ASSO ALCOHOLS & BREW LTD ,Listed    ,30 DEC 2025,              10.00,          18079200,            946.20,    17106539040.00   
30 DEC 2025,ASCOM,ST,ASCOM LEASIN & INVEST LTD,Listed    ,30 DEC 2025,              10.00,          11714179,            124.10,     1453729613.90     
30 DEC 2025,ASHALOG,SM,ASHAPURA LOGISTICS LTD   ,Listed    ,30 DEC 2025,              10.00,          13556121,             67.90,      920460615.90   
30 DEC 2025,ASHAPURMIN,EQ,ASHAPURA MINECHEM LTD    ,Listed    ,30 DEC 2025,               2.00,          95526098,            887.35,    84765083060.30
30 DEC 2025,ASHIANA,EQ,ASHIANA HOUSING LTD      ,Listed    ,30 DEC 2025,               2.00,         100524857,            282.70,    28418377073.90   
30 DEC 2025,ASHIMASYN,EQ,ASHIMA LTD               ,Listed    ,30 DEC 2025,              10.00,         191660078,             18.95,     3630041877.30 
30 DEC 2025,ASHOKA,EQ,ASHOKA BUILDCON LTD      ,Listed    ,30 DEC 2025,               5.00,         280723217,            166.75,    46810596434.75    
30 DEC 2025,ASHOKAMET,EQ,ASHOKA METCAST LIMITED   ,Listed    ,30 DEC 2025,              10.00,          24996000,             15.60,      389687640.00 
30 DEC 2025,ASHOKLEY,EQ,ASHOK LEYLAND LTD        ,Listed    ,30 DEC 2025,               1.00,        5873454552,            178.65,  1049175186623.75  
30 DEC 2025,ASHWINI,ST,ASHWINI CONTAINER MOVER L,Listed    ,30 DEC 2025,              10.00,          15000000,            139.00,     2085000000.00   
30 DEC 2025,ASIANENE,EQ,ASIAN ENERGY SERVICES LTD,Listed    ,30 DEC 2025,              10.00,          44774444,            277.85,    12440579265.40  
30 DEC 2025,ASIANHOTNR,EQ,ASIAN HOTELS (NORTH) LTD ,Listed    ,30 DEC 2025,              10.00,          19453229,            315.05,     6128739796.45
30 DEC 2025,ASIANPAINT,EQ,ASIAN PAINTS LIMITED     ,Listed    ,30 DEC 2025,               1.00,         959197790,           2758.30,  2645755264157.00
30 DEC 2025,ASIANTILES,EQ,ASIAN GRANITO IND. LTD.  ,Listed    ,30 DEC 2025,              10.00,         231911649,             74.60,    17300609015.40
30 DEC 2025,ASKAUTOLTD,EQ,ASK AUTOMOTIVE LIMITED   ,Listed    ,30 DEC 2025,               2.00,         197142600,            469.25,    92509165050.00
30 DEC 2025,ASLIND,ST,ASL INDUSTRIES LIMITED   ,Listed    ,30 DEC 2025,              10.00,          10417090,            113.95,     1187027405.50    
30 DEC 2025,ASMS,EQ,BARTRONICS INDIA LIMITED ,Listed    ,30 DEC 2025,               1.00,         304576740,             12.05,     3670149717.00      
30 DEC 2025,ASPINWALL,EQ,ASPINWALL & CO LTD       ,Listed    ,30 DEC 2025,              10.00,           7818288,            217.55,     1701024920.15 
30 DEC 2025,ASPIRE,SM,ASPIRE & INNOVATIVE ADV L,Listed    ,30 DEC 2025,              10.00,          15178000,             15.95,      242089100.00    
30 DEC 2025,ASTEC,EQ,ASTEC LIFESCIENCES LTD   ,Listed    ,30 DEC 2025,              10.00,          22281661,            704.30,    15692973842.30     
30 DEC 2025,ASTERDM,EQ,ASTER DM HEALTHCARE LTD. ,Listed    ,30 DEC 2025,              10.00,         518121029,            611.35,   316753291079.15   
30 DEC 2025,ASTRAL,EQ,ASTRAL LIMITED           ,Listed    ,30 DEC 2025,               1.00,         268634727,           1360.30,   365423819138.10    
30 DEC 2025,ASTRAMICRO,EQ,ASTRA MICROWAVE LTD      ,Listed    ,30 DEC 2025,               2.00,          94945008,            954.60,    90634504636.80
30 DEC 2025,ASTRAZEN,EQ,ASTRAZENECA PHARMA IND LT,Listed    ,30 DEC 2025,               2.00,          25000000,           8918.50,   222962500000.00  
30 DEC 2025,ASTRON,EQ,ASTRON PAPER BORD MIL LTD,Listed    ,30 DEC 2025,              10.00,          46500000,              6.15,      285510000.00    
30 DEC 2025,ATALREAL,EQ,ATAL REALTECH LIMITED    ,Listed    ,30 DEC 2025,               2.00,         111015000,             26.00,     2888610300.00  
30 DEC 2025,ATAM,EQ,ATAM VALVES LIMITED      ,Listed    ,30 DEC 2025,              10.00,          11463000,             82.40,      944665830.00      
30 DEC 2025,ATCENERGY,SM,ATC ENERGIES SYSTEM LTD  ,Listed    ,30 DEC 2025,              10.00,          20388600,             36.00,      733989600.00 
30 DEC 2025,ATGL,EQ,ADANI TOTAL GAS LIMITED  ,Listed    ,30 DEC 2025,               1.00,        1099810083,            564.05,   620347877316.15      
30 DEC 2025,ATHERENERG,EQ,ATHER ENERGY LIMITED     ,Listed    ,30 DEC 2025,               1.00,         378972831,            731.90,   277370215008.90
30 DEC 2025,ATL,EQ,ALLCARGO TERMINALS LTD   ,Listed    ,30 DEC 2025,               2.00,         252060324,             28.05,     7075333294.70       
30 DEC 2025,ATLANTAA,BE,ATLANTAA LIMITED         ,Listed    ,30 DEC 2025,               2.00,          81500000,             42.70,     3479235000.00  
30 DEC 2025,ATLANTAELE,EQ,ATLANTA ELECTRICALS LTD  ,Listed    ,30 DEC 2025,               2.00,          76896625,            888.25,    68303427156.25
30 DEC 2025,ATLASCYCLE,EQ,ATLAS CYCLE (HARYANA) LTD,Listed    ,30 DEC 2025,               5.00,           6503838,            105.85,      688561329.05
30 DEC 2025,ATMASTCO,SM,ATMASTCO LIMITED         ,Listed    ,30 DEC 2025,              10.00,          24734690,            130.50,     3227877045.00  
30 DEC 2025,ATUL,EQ,ATUL LTD                 ,Listed    ,30 DEC 2025,              10.00,          29441755,           6039.50,   177813479322.50      
30 DEC 2025,ATULAUTO,EQ,ATUL AUTO LIMITED        ,Listed    ,30 DEC 2025,               5.00,          27751280,            434.00,    12044055520.00  
30 DEC 2025,AUBANK,EQ,AU SMALL FINANCE BANK LTD,Listed    ,30 DEC 2025,              10.00,         745898230,            996.45,   743250291283.50    
30 DEC 2025,AURIONPRO,EQ,AURIONPRO SOLN LTD       ,Listed    ,30 DEC 2025,              10.00,          55213530,           1041.30,    57493848789.00 
30 DEC 2025,AUROIMPEX,SM,AURO IMPEX & CHEMICALS L ,Listed    ,30 DEC 2025,              10.00,          12200800,             40.00,      488032000.00 
30 DEC 2025,AUROPHARMA,EQ,AUROBINDO PHARMA LTD     ,Listed    ,30 DEC 2025,               1.00,         580801623,           1186.30,   689004965364.90
30 DEC 2025,AURUM,EQ,AURUM PROPTECH LIMITED   ,Listed    ,30 DEC 2025,               5.00,          76109436,            186.10,    14163204945.25     
30 DEC 2025,AUSL,SM,ADITYA ULTRA STEEL LTD   ,Listed    ,30 DEC 2025,              10.00,          24835568,             26.00,      645724768.00      
30 DEC 2025,AUSOMENT,EQ,AUSOM ENTERPRISE LIMITED ,Listed    ,30 DEC 2025,              10.00,          13623552,            108.10,     1472842206.70  
30 DEC 2025,AUTOAXLES,EQ,AUTOMOTIVE AXLES LIMITED ,Listed    ,30 DEC 2025,              10.00,          15111975,           1872.20,    28292639595.00 
30 DEC 2025,AUTOIND,EQ,AUTOLINE INDUSTRIES LTD  ,Listed    ,30 DEC 2025,              10.00,          45375401,             79.90,     3626402047.90   
30 DEC 2025,AVADHSUGAR,EQ,AVADH SUG & ENERGY LTD   ,Listed    ,30 DEC 2025,              10.00,          20018420,            370.20,     7410819084.00
30 DEC 2025,AVALON,EQ,AVALON TECHNOLOGIES LTD  ,Listed    ,30 DEC 2025,               2.00,          66713941,            845.35,    56396630024.35    
30 DEC 2025,AVANTEL,EQ,AVANTEL LIMITED          ,Listed    ,30 DEC 2025,               2.00,         264969520,            155.55,    41210709445.60   
30 DEC 2025,AVANTIFEED,EQ,AVANTI FEEDS LIMITED     ,Listed    ,30 DEC 2025,               1.00,         136245630,            831.15,   113240555374.50
30 DEC 2025,AVG,EQ,AVG LOGISTICS LIMITED    ,Listed    ,30 DEC 2025,              10.00,          15057720,            175.55,     2643081591.60       
30 DEC 2025,AVIANSH,SM,AVI ANSH TEXTILE LIMITED ,Listed    ,30 DEC 2025,              10.00,          13976930,            115.00,     1607346950.00   
30 DEC 2025,AVL,EQ,ADITYA VISION LIMITED    ,Listed    ,30 DEC 2025,               1.00,         128663050,            484.10,    62285782505.00       
30 DEC 2025,AVONMORE,EQ,AVONMORE CAP&MGT SERV LTD,Listed    ,30 DEC 2025,               1.00,         282184741,             18.70,     5282498351.50  
30 DEC 2025,AVPINFRA,SM,AVP INFRACON LIMITED     ,Listed    ,30 DEC 2025,              10.00,          24979200,            118.85,     2968777920.00  
30 DEC 2025,AVROIND,EQ,AVRO INDIA LIMITED       ,Listed    ,30 DEC 2025,              10.00,          13311050,            119.50,     1590537364.50   
30 DEC 2025,AVSL,ST,AVSL INDUSTRIES LIMITED  ,Listed    ,08 DEC 2025,              10.00,           5331120,            126.00,      671721120.00      
30 DEC 2025,AVTNPL,EQ,AVT NATURAL PRODUCTS LTD ,Listed    ,30 DEC 2025,               1.00,         152284000,             66.05,    10056835360.00    
30 DEC 2025,AWFIS,EQ,AWFIS SPACE SOLUTIONS LTD,Listed    ,30 DEC 2025,              10.00,          71509041,            476.80,    34095510748.80     
30 DEC 2025,AWHCL,EQ,ANTONY WASTE HDG CELL LTD,Listed    ,30 DEC 2025,               5.00,          28382100,            484.80,    13759642080.00     
30 DEC 2025,AWL,EQ,AWL AGRI BUSINESS LIMITED,Listed    ,30 DEC 2025,               1.00,        1299678605,            240.00,   311922865200.00       
30 DEC 2025,AXISBANK,EQ,AXIS BANK LIMITED        ,Listed    ,30 DEC 2025,               2.00,        3102679760,           1246.00,  3865938980960.00  
30 DEC 2025,AXISCADES,BE,AXISCADES TECH LTD       ,Listed    ,30 DEC 2025,               5.00,          42497653,           1320.80,    56130900082.40 
30 DEC 2025,AXITA,BE,AXITA COTTON LIMITED     ,Listed    ,30 DEC 2025,               1.00,         347837344,             13.30,     4619279928.30     
30 DEC 2025,AYMSYNTEX,EQ,AYM SYNTEX LIMITED       ,Listed    ,30 DEC 2025,              10.00,          58581091,            172.15,    10083563193.85 
30 DEC 2025,AZAD,EQ,AZAD ENGINEERING LIMITED ,Listed    ,30 DEC 2025,               2.00,          64581743,           1618.20,   104506176522.60      
30 DEC 2025,BABAFP,SM,BABA FOOD PROCESSING     ,Listed    ,30 DEC 2025,              10.00,          16326403,             32.05,      523261216.15    
30 DEC 2025,BAFNAPH,BE,BAFNA PHARMACEUTICALS LTD,Listed    ,30 DEC 2025,              10.00,          23656335,            147.60,     3491911609.35   
30 DEC 2025,BAGDIGITAL,SM,B.A.G.CONVERGENCE LIMITED,Listed    ,30 DEC 2025,              10.00,          21218800,            120.70,     2561109160.00
30 DEC 2025,BAGFILMS,EQ,B.A.G FILMS AND MEDIA LTD,Listed    ,30 DEC 2025,               2.00,         197747749,              6.25,     1233945953.75  
30 DEC 2025,BAHETI,SM,BAHETI RECYCLING IND LTD ,Listed    ,30 DEC 2025,              10.00,          10368530,            591.65,     6134540774.50    
30 DEC 2025,BAIDFIN,EQ,BAID FINSERV LIMITED     ,Listed    ,30 DEC 2025,               2.00,         150085375,             11.20,     1683957907.50   
30 DEC 2025,BAJAJ-AUTO,EQ,BAJAJ AUTO LIMITED       ,Listed    ,30 DEC 2025,              10.00,         279257608,           9282.00,  2592069117456.00
30 DEC 2025,BAJAJCON,EQ,BAJAJ CONSUMER CARE LTD  ,Listed    ,30 DEC 2025,               1.00,         137052803,            255.80,    35058107007.40  
30 DEC 2025,BAJAJELEC,EQ,BAJAJ ELECT.LTD          ,Listed    ,30 DEC 2025,               2.00,         115370139,            473.45,    54621992309.55 
30 DEC 2025,BAJAJFINSV,EQ,BAJAJ FINSERV LTD.       ,Listed    ,30 DEC 2025,               1.00,        1597813220,           2026.40,  3237808709008.00
30 DEC 2025,BAJAJHCARE,EQ,BAJAJ HEALTHCARE LIMITED ,Listed    ,30 DEC 2025,               5.00,          31583252,            412.60,    13031249775.20
30 DEC 2025,BAJAJHFL,EQ,BAJAJ HOUSING FINANCE LTD,Listed    ,30 DEC 2025,              10.00,        8332334619,             94.15,   784655951071.25  
30 DEC 2025,BAJAJHIND,EQ,BAJAJ HINDUSTHAN SUGAR LT,Listed    ,30 DEC 2025,               1.00,        1277359942,             18.15,    23196856546.70 
